title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
Teen Wolf - Nastoletni Wilkołak,series,,"['Sci-Fi & Fantasy', 'Drama']",,"['Tyler Posey', ""Dylan O'Brien"", 'Holland Roden', 'Shelley Hennig', 'Dylan Sprayberry', 'Linden Ashby', 'Melissa Ponzio', 'JR Bourne']",,,34524,2011-06-05
Wikingowie,series,,"['Action & Adventure', 'Drama', 'War & Politics']",,"['Alex Høgh Andersen', 'Jordan Patrick Smith', 'Marco Ilsø', 'Peter Franzén', 'Danila Kozlovsky', 'Georgia Hirst']",,,44217,2013-03-03
Ty,series,,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",,"['Toshinari Fukamachi', 'Wakana Maruoka', 'Hina Yomiya', 'Ayaka Ohashi', 'Mie Sonozaki', 'Rie Takahashi', 'Kohei Amasaki', 'Yuki Kaida', 'Yui Ogura', 'Takehito Koyasu']",,,120155,2022-04-06
Orphan Black,series,,"['Drama', 'Sci-Fi & Fantasy']",,"['Tatiana Maslany', 'Jordan Gavaris', 'Josh Vokey', 'Maria Doyle Kennedy', 'Ari Millen', 'Kevin Hanchard', 'Kristian Bruun']",,,56296,2013-03-30
Totalna porażka,series,,"['Animation', 'Action & Adventure', 'Comedy']",,"['Nicki Burke', 'Stephanie Mills', 'Emilie-Claire Barlow', 'Jeff Geddis', 'Scott McCord', 'Bryn McAuley', 'Terry McGurrin', 'Dan Petronijevic', 'Evany Rosen', 'Lyon Smith']",,,67082,2015-09-07
Zajęcia pozalekcyjne,series,,"['Crime', 'Drama']",,"['Kim Dong-hee', 'Park Ju-hyun', 'Jung Da-bin', 'Nam Yoon-su', 'Kim Yeo-jin', 'Choi Min-soo', 'Park Hyeok-kwon', 'Seo Ye-hwa', 'Kim Kwang-kyu', 'Back Joo-hee']",,,90814,2020-04-29
On My Block,series,,['Comedy'],,"['Sierra Capri', 'Jason Genao', 'Brett Gray', 'Diego Tinoco', 'Jessica Marie Garcia']",,,76747,2018-03-16
Mr. Robot,series,,"['Crime', 'Drama']",,"['Rami Malek', 'Christian Slater', 'Carly Chaikin', 'BD Wong', 'Grace Gummer']",,,62560,2015-06-24
Squid Game,series,,"['Action & Adventure', 'Mystery', 'Drama']",,"['Lee Jung-jae', 'Park Hae-soo', 'Jung Ho-yeon', 'Wi Ha-jun', 'Oh Young-soo', 'Heo Sung-tae', 'Kim Joo-ryoung', 'Anupam Tripathi', 'Lee You-mi']",,,93405,2021-09-17
Sex Education,series,,"['Comedy', 'Drama']",,"['Asa Butterfield', 'Gillian Anderson', 'Ncuti Gatwa', 'Emma Mackey', 'Connor Swindells', 'Kedar Williams-Stirling', 'Alistair Petrie', 'Mimi Keene', 'Aimee Lou Wood', 'Chaneil Kular']",,,81356,2019-01-11
Between,series,,"['Sci-Fi & Fantasy', 'Drama']",,"['Jennette McCurdy', 'Jesse Carere', 'Ryan Allen', 'Justin Kelly', 'Kyle Mac', 'Samantha Munro', 'Jack Murray']",,,62433,2015-05-21
Wieczna wiedźma,series,,"['Sci-Fi & Fantasy', 'Drama']",,[],,,85703,2019-02-01
Orange Is the New Black,series,,"['Comedy', 'Drama']",,"['Taylor Schilling', 'Natasha Lyonne', 'Uzo Aduba', 'Danielle Brooks', 'Jackie Cruz', 'Selenis Leyva', 'Taryn Manning', 'Adrienne C. Moore', 'Dascha Polanco', 'Nick Sandow']",,,1424,2013-07-11
Atypowy,series,,"['Drama', 'Comedy']",,"['Jennifer Jason Leigh', 'Keir Gilchrist', 'Brigette Lundy-Paine', 'Michael Rapaport']",,,71578,2017-08-11
Rojst,series,,"['Drama', 'Crime']",,"['Krzysztof Oleksyn', 'Dawid Ogrodnik', 'Andrzej Seweryn', 'Zofia Wichłacz', 'Ireneusz Czop', 'Magdalena Różczka', 'Łukasz Simlat', 'Michał Pawlik', 'Mikołaj Chroboczek', 'Agnieszka Żulewska']",,,81686,2018-08-19
Mesjasz,series,,['Drama'],,"['Mehdi Dehbi', 'Michelle Monaghan', 'John Ortiz', 'Tomer Sisley', 'Stefania LaVie Owen', 'Sayyid El Alami', 'Wil Traval', 'Jane Adams', 'Fares Landoulsi', 'Melinda Page Hamilton']",,,81292,2020-01-01
Ozark,series,,"['Crime', 'Drama']",,"['Jason Bateman', 'Laura Linney', 'Sofia Hublitz', 'Skylar Gaertner', 'Julia Garner', 'Charlie Tahan']",,,69740,2017-07-21
Sexify,series,,"['Drama', 'Comedy']",,"['Aleksandra Skraba', 'Sandra Drzymalska', 'Maria Sobocińska']",,,100226,2021-04-28
Ku jezioru,series,,"['Sci-Fi & Fantasy', 'Drama']",,"['Kirill Käro', 'Viktoriya Isakova', 'Aleksandr Robak', 'Maryana Spivak', 'Yuriy Kuznetsov', 'Viktoriia Klinkova', 'Saveliy Kudryashov', 'Nikita Elenev', 'Askar Ilyasov', 'Yuriy Borisov']",,,95202,2019-11-14
Z Nation,series,,"['Mystery', 'Action & Adventure', 'Drama']",,"['Keith Allan', 'Kellita Smith', 'Anastasia Baranova', 'Nat Zang', 'Russell Hodgkinson', ""Katy O'Brian"", 'Gracie Gillam', 'DJ Qualls', 'Ramona Young', 'Tara Holt']",,,61345,2014-09-12
The Walking Dead,series,,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",,"['Norman Reedus', 'Melissa McBride', 'Lauren Cohan', 'Christian Serratos', 'Josh McDermitt', 'Seth Gilliam', 'Ross Marquand', 'Khary Payton', 'Cooper Andrews', 'Callan McAuliffe']",,,1402,2010-10-31
El Chapo,series,,['Drama'],,"['Marco de la O', 'Valentina Acosta', 'Juan Carlos Olivas', 'Humberto Busto', 'Alejandro Aguilar', 'Hernán Romo', 'Tete Espinoza']",,,71411,2017-04-23
The Crown,series,,['Drama'],,"['Jonathan Pryce', 'Lesley Manville', 'Jonny Lee Miller', 'Dominic West', 'Elizabeth Debicki', 'Olivia Williams', 'Imelda Staunton']",,,65494,2016-11-04
Krzyk,series,,['Drama'],,"['Sandy Hernández', 'Luis Alberto García', 'Susana Abaitua', 'Belén Rueda', 'Guillermo Toledo', 'Mercedes Sampietro', 'Héctor Noas', 'Maridalia Hernández', 'Jairo Camargo', 'Essined Aponte']",,,128300,2023-03-08
Służby specjalne,series,,"['Crime', 'Action & Adventure']",,"['Janusz Chabior', 'Jan Frycz', 'Andrzej Grabowski', 'Wojciech Machnicki', 'Olga Bołądź', 'Agata Kulesza', 'Wojciech Zieliński', 'Kamilla Baar']",,,62907,2015-03-01
Lupin,series,,"['Crime', 'Drama', 'Mystery']",,['Omar Sy'],,,96677,2021-01-08
3%,series,,[],,"['Agoye Mahendra', 'Indah Nic', 'Daniel Rutters', 'I Gusti Ayu Pramita Dewi', 'Thessa Kaunang', 'Asri Handayani', 'Bopak Castello', 'Daus Separo']",,,222583,2023-03-20
Gambit królowej,series,,['Drama'],,"['Anya Taylor-Joy', 'Chloe Pirrie']",,,87739,2020-10-23
Barbarzyńcy,series,,"['Action & Adventure', 'Drama']",,"['Laurence Rupp', 'Jeanne Goursaud', 'David Schütter', 'Gaetano Aronica', 'Bernhard Schütz', 'Eva Verena Müller', 'Florian Schmidtke', 'Jeremy Miliker', 'Bence Ferenczi', 'Sophie Rois']",,,93785,2020-10-23
Slasher,series,,"['Mystery', 'Crime', 'Drama']",,['Eric McCormack'],,,65784,2016-03-04
American Pie,series,,[],,[],,,58771,
Fala,series,,['Crime'],,"['Agnieszka Dygant', 'Mirosław Baka', 'Dorota Kamińska', 'Mariusz Jakus', 'Edward  Żentara', 'Bogusław Kudłek', 'Jan Wieczorkowski', 'Jacek Radziński']",,,47903,2003-11-07
Uwięzione,series,,['Drama'],,"['Maggie Civantos', 'Najwa Nimri', 'Itziar Castro', 'David Ostrosky', 'Lucas Ferraro', 'Ana María Picchio']",,,45871,2020-04-20
The Rain,series,,"['Sci-Fi & Fantasy', 'Drama']",,"['Alba August', 'Lucas Lynggaard Tønnesen', 'Mikkel Boe Følsgaard', 'Lukas Løkken', 'Sonny Lindberg', 'Johannes Bah Kuhnke', 'Natalie Madueño', 'Clara Rosager', 'Evin Ahmad', 'Rex Leonard']",,,76719,2018-05-04
Rzut za trzy,series,,"['Comedy', 'Animation']",,"['Jake Johnson', 'Rob Riggle', 'Natasha Leggero', 'Cleo King', 'Ron Funches', 'A.D. Miles']",,,106238,2020-08-21
Jak sprzedawać dragi w sieci (szybko),series,,"['Comedy', 'Crime', 'Drama']",,"['Maximilian Mundt', 'Danilo Kamperidis', 'Lena Klenke', 'Damian Hardung', 'Leonie Wesselow', 'Roland Riebeling', 'Jolina Amely Trinks']",,,88236,2019-05-31
Minecraft,series,,"['Action & Adventure', 'Comedy', 'Animation', 'Sci-Fi & Fantasy']",,"['Patton Oswalt', 'Catherine Taber', 'Ashley Johnson', 'Paul Reubens', 'JB Blanc', 'Yuri Lowenthal', 'Fred Tatasciore']",,,98545,2015-10-13
Dark,series,,"['Drama', 'Sci-Fi & Fantasy', 'Mystery']",,"['Louis Hofmann', 'Karoline Eichhorn']",,,70523,2017-12-01
Współczesna rodzina,series,,['Comedy'],,"[""Ed O'Neill"", 'Sofía Vergara', 'Julie Bowen', 'Ty Burrell', 'Jesse Tyler Ferguson', 'Eric Stonestreet', 'Sarah Hyland', 'Ariel Winter', 'Nolan Gould', 'Rico Rodriguez']",,,1421,2009-09-23
W głębi lasu,series,,"['Drama', 'Mystery']",,"['Grzegorz Damięcki', 'Hubert Miłkowski', 'Agnieszka Grochowska', 'Wiktoria Filus', 'Adam Wietrzyński', 'Jacek Koman', 'Ewa Skibińska', 'Roman Gancarczyk', 'Martyna Byczkowska', 'Krzysztof Zarzecki']",,,103425,2020-06-12
Przyjaciele,series,,[],,"['Michał Anioł', 'Andrzej Golejewski', 'Jan Jurewicz']",,,116795,1981-07-24
Szkoła dla elity,series,,"['Crime', 'Mystery', 'Drama']",,"['Manu Ríos', 'Carla Díaz', 'Martina Cariddi', 'Valentina Zenere', 'André Lamoglia', 'Carmen Arrufat', 'Ana Bokesa', 'Alex Pastrana', 'Ander Puig', 'Álvaro de Juana']",,,76669,2018-10-05
Trzynaście powodów,series,,"['Drama', 'Mystery']",,"['Dylan Minnette', 'Grace Saif', 'Christian Navarro', 'Alisha Boe', 'Brandon Flynn', 'Justin Prentice', 'Miles Heizer', 'Ross Butler', 'Devin Druid', 'Timothy Granaderos']",,,66788,2017-03-31
Teoria wielkiego podrywu,series,,['Comedy'],,"['Jim Parsons', 'Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Kunal Nayyar', 'Melissa Rauch', 'Mayim Bialik']",,,1418,2007-09-24
Ostatni taniec,series,,['Documentary'],,"['Michael Jordan', 'Scottie Pippen', 'Dennis Rodman', 'Steve Kerr', 'Phil Jackson']",,,79525,2020-04-19
Tyler Rake,film,,"['Action', 'Thriller']",,"['Chris Hemsworth', 'Rudhraksh Jaiswal', 'Golshifteh Farahani', 'Adam Bessa', 'Justin Howell', 'Olga Kurylenko', 'Tinatin Dalakishvili', 'Sinéad Phelps', 'Tornike Bziava', 'Patrick Newall']",,,697843,2023-06-09
Limitless,series,,"['Sci-Fi & Fantasy', 'Crime', 'Drama', 'Action & Adventure']",,"['Jake McDorman', 'Jennifer Carpenter', 'Desmond Harrington', 'Mary Elizabeth Mastrantonio', 'Bradley Cooper', 'Hill Harper', 'Ron Rifkin', 'Blair Brown', 'Tom Degnan', 'Michael James Shaw']",,,62687,2015-09-22
Czarne lustro,series,,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",,[],,,42009,2011-12-04
Dom z papieru,series,,"['Action & Adventure', 'Crime', 'Drama', 'Mystery']",,"['Yoo Ji-tae', 'Yunjin Kim', 'Park Hae-soo', 'Jun Jong-seo', 'Lee Won-jong', 'Kim Ji-hun', 'Jang Yoon-ju', 'Lee Hyun-woo', 'Kim Ji-hoon', 'Lee Kyu-ho']",,,112836,2022-06-24
Travis Scott,film,,"['Documentary', 'Music']",,"['Travis Scott', 'Stormi Webster', 'Sheck Wes', 'Mike Dean', 'Jimmy Fallon', 'Kevin Parker', 'John Mayer', 'DJ Screw', 'Jacques Webster', 'Bizzy']",,,625561,2019-08-28
Daybreak,series,,"['Sci-Fi & Fantasy', 'Action & Adventure']",,"['Colin Ford', 'Alyvia Alyn Lind', 'Austin Crute', 'Krysta Rodriguez', 'Gregory Kasyan', 'Sophie Simnett', 'Matthew Broderick', 'Cody Kearsley', 'Jon LeVert', 'Jeanté Godlock']",,,83478,2019-10-24
Breaking Bad,series,,"['Drama', 'Crime']",,"['Bryan Cranston', 'Aaron Paul', 'Anna Gunn', 'Dean Norris', 'Jonathan Banks', 'Bob Odenkirk', 'Betsy Brandt', 'RJ Mitte']",,,1396,2008-01-20
Egzorcysta,series,,"['Comedy', 'Animation']",,['Bartosz Walaszek'],,,74857,2017-11-01
Skazany na śmierć,series,,"['Action & Adventure', 'Crime', 'Drama']",,"['Wentworth Miller', 'Dominic Purcell', 'Sarah Wayne Callies', 'Paul Adelstein', 'Rockmond Dunbar', 'Robert Knepper', 'Amaury Nolasco', 'Inbar Lavi', 'Augustus Prew', 'Mark Feuerstein']",,,2288,2005-08-29
The Umbrella Academy,series,,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Drama']",,"['Aidan Gallagher', 'Elliot Page', 'Tom Hopper', 'Emmy Raver-Lampman', 'Robert Sheehan', 'David Castañeda', 'Justin H. Min', 'Ritu Arya', 'Colm Feore', 'Génesis Rodríguez']",,,75006,2019-02-15
SpongeBob Kanciastoporty,series,,"['Animation', 'Comedy', 'Family', 'Sci-Fi & Fantasy']",,"['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown', 'Carolyn Lawrence', 'Mr. Lawrence', 'Mary Jo Catlett']",,,387,1999-05-01
The End of the F***ing World,series,,"['Comedy', 'Drama', 'Crime']",,"['Alex Lawther', 'Jessica Barden', 'Naomi Ackie', 'Josh Dylan']",,,74577,2017-10-24
Narcos,series,,"['Crime', 'Drama']",,"['Pedro Pascal', 'Matias Varela', 'Damián Alcázar', 'Francisco Denis', 'Alberto Ammann', 'Pêpê Rapazote', 'Arturo Castro', 'Michael Stahl-David', 'Matt Whelan', 'Andrea Londo']",,,63351,2015-08-28
House of Cards,series,,['Drama'],,"['Robin Wright', 'Michael Kelly', 'Constance Zimmer', 'Patricia Clarkson', 'Derek Cecil', 'Boris McGiver', 'Lars Mikkelsen', 'Cody Fern', 'Diane Lane', 'Greg Kinnear']",,,1425,2013-02-01
Johnny Test,series,,"['Animation', 'Comedy']",,"['James Arnold Taylor', 'Maryke Hendrikse', 'Ashleigh Ball', 'Lee Tockar', 'Ian James Corlett', 'Trevor Devall', 'Kathleen Barr', 'Scott McNeil', 'Bill Mondy']",,,1769,2005-09-17
Jak poznałem waszą matkę,series,,['Comedy'],,"['Josh Radnor', 'Neil Patrick Harris', 'Jason Segel', 'Alyson Hannigan', 'Cobie Smulders', 'Cristin Milioti']",,,1100,2005-09-19
Rick and Morty,series,,"['Animation', 'Comedy', 'Sci-Fi & Fantasy', 'Action & Adventure']",,"['Justin Roiland', 'Chris Parnell', 'Spencer Grammer', 'Sarah Chalke']",,,60625,2013-12-02
Beyond Stranger Things,series,,['Talk'],,['Jim Rash'],,,74851,2017-10-27
In Time,film,,"['Action', 'Thriller', 'Science Fiction']",,"['Justin Timberlake', 'Amanda Seyfried', 'Cillian Murphy', 'Olivia Wilde', 'Alex Pettyfer', 'Johnny Galecki', 'Matt Bomer', 'Vincent Kartheiser', 'Yaya DaCosta', 'Toby Hemingway']",,,49530,2011-10-27
Jumper,film,,"['Action', 'Adventure', 'Science Fiction']",,"['Hayden Christensen', 'Jamie Bell', 'Samuel L. Jackson', 'Rachel Bilson', 'Michael Rooker', 'Diane Lane', 'AnnaSophia Robb', 'Max Thieriot', 'Jesse James', 'Tom Hulce']",,,8247,2008-02-13
Knight and Day,film,,"['Action', 'Comedy']",,"['Tom Cruise', 'Cameron Diaz', 'Peter Sarsgaard', 'Viola Davis', 'Jordi Mollà', 'Paul Dano', 'Maggie Grace', 'Marc Blucas', 'Celia Weston', 'Falk Hentschel']",,,37834,2010-06-15
Monte Carlo,film,,"['Adventure', 'Comedy', 'Romance']",,"['Selena Gomez', 'Katie Cassidy', 'Leighton Meester', 'Cory Monteith', 'Andie MacDowell', 'Brett Cullen', 'Amanda Fairbank-Hynes', 'Joe Camp III', 'Luke Bracey', 'Valérie Lemercier']",,,59860,2011-07-01
Anna Karenina,film,,"['Drama', 'Romance']",,"['Keira Knightley', 'Jude Law', 'Aaron Taylor-Johnson', 'Matthew Macfadyen', 'Eric MacLennan', 'Kelly Macdonald', 'Alicia Vikander', 'Domhnall Gleeson', 'Olivia Williams', 'Ruth Wilson']",,,96724,2012-09-06
"Crazy, Stupid, Love",film,,"['Comedy', 'Drama', 'Romance']",,"['Steve Carell', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone', 'Lio Tipton', 'Jonah Bobo', 'Joey King', 'Marisa Tomei', 'Beth Littleford', 'John Carroll Lynch']",,,50646,2011-07-29
The Kissing Booth 3,film,,"['Romance', 'Comedy']",,"['Joey King', 'Joel Courtney', 'Jacob Elordi', 'Molly Ringwald', 'Taylor Zakhar Perez', 'Meganne Young', 'Maisie Richardson-Sellers', 'Stephen Jennings', 'Carson White', 'Morné Visser']",,,727745,2021-08-11
The Kissing Booth,film,,"['Romance', 'Comedy']",,"['Joey King', 'Joel Courtney', 'Jacob Elordi', 'Molly Ringwald', 'Stephen Jennings', 'Carson White', 'Meganne Young', 'Frances Sholto-Douglas', 'Nathan Lynn', 'Byron Langley']",,,454983,2018-05-11
Passengers,film,,"['Drama', 'Romance', 'Science Fiction']",,"['Jennifer Lawrence', 'Chris Pratt', 'Michael Sheen', 'Laurence Fishburne', 'Andy García', 'Vince Foster', 'Kara Michele Wilder', 'Conor Brophy', 'Julee Cerda', 'Aurora Perrineau']",,,274870,2016-12-21
Jupiter Ascending,film,,"['Science Fiction', 'Fantasy', 'Action']",,"['Channing Tatum', 'Mila Kunis', 'Sean Bean', 'Eddie Redmayne', 'Douglas Booth', 'Edward Hogg', 'Maria Doyle Kennedy', 'Tuppence Middleton', 'Nikki Amuka-Bird', 'Vanessa Kirby']",,,76757,2015-02-04
Charlie's Angels,film,,"['Action', 'Adventure', 'Comedy']",,"['Kristen Stewart', 'Naomi Scott', 'Ella Balinska', 'Elizabeth Banks', 'Patrick Stewart', 'Djimon Hounsou', 'Sam Claflin', 'Noah Centineo', 'Nat Faxon', 'Chris Pang']",,,458897,2019-11-14
Lucy,film,,"['Action', 'Science Fiction']",,"['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik', 'Amr Waked', 'Julian Rhind-Tutt', 'Pilou Asbæk', 'Lio Tipton', 'Shin Yoo-ram', 'Seo Chong-ju', 'Nicolas Phongpheth']",,,240832,2014-07-25
Extraction,film,,"['Drama', 'Action', 'Thriller']",,"['Chris Hemsworth', 'Rudhraksh Jaiswal', 'Randeep Hooda', 'Golshifteh Farahani', 'Pankaj Tripathi', 'David Harbour', 'Bryon Lerum', 'Ryder Lerum', 'Shivam Vichare', 'Piyush Khati']",,,545609,2020-04-24
American Sniper,film,,"['War', 'Action']",,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis', 'Ben Reed', 'Elise Robertson', ""Keir O'Donnell"", 'Luke Sunshine', 'Kevin Lacz', 'Troy Vincent']",,,190859,2014-12-25
Endless Love,film,,"['Romance', 'Drama']",,"['Brooke Shields', 'Martin Hewitt', 'Shirley Knight', 'Don Murray', 'Richard Kiley', 'Beatrice Straight', 'James Spader', 'Ian Ziering', 'Robert Moore', 'Penelope Milford']",,,19114,1981-07-17
The Irishman,film,,"['Crime', 'Drama', 'History']",,"['Robert De Niro', 'Al Pacino', 'Joe Pesci', 'Stephen Graham', 'Ray Romano', 'Harvey Keitel', 'Bobby Cannavale', 'Anna Paquin', 'Stephanie Kurtzuba', 'Kathrine Narducci']",,,398978,2019-11-01
Seaspiracy,film,,['Documentary'],,"['Ali Tabrizi', 'Sylvia Earle', ""Richard O'Barry"", 'Paul de Gelder', 'Lucy Tabrizi', 'Jonathan Balcombe', 'George Monbiot', 'Michael Klaper']",,,801058,2021-03-24
Ginny & Georgia - The Afterparty,film,,"['Romance', 'Comedy', 'Drama', 'Family']",,"['Yami Gautam', 'Vikrant Massey', 'Ayesha Raza', 'Suhail Nayyar', 'Rajiv Gupta', 'Menka Kurup', 'Mazel Vyas', 'Gurpreet Saini', 'Isha Talwar', 'Sanchita Puri']",,,744676,2020-10-09
Mamma Mia!,film,,"['Comedy', 'Romance']",,"['Meryl Streep', 'Amanda Seyfried', 'Pierce Brosnan', 'Stellan Skarsgård', 'Colin Firth', 'Julie Walters', 'Christine Baranski', 'Rachel McDowall', 'Nancy Baldwin', 'Heather Emmanuel']",,,11631,2008-07-03
Project Power,film,,"['Action', 'Crime', 'Science Fiction']",,"['Jamie Foxx', 'Joseph Gordon-Levitt', 'Dominique Fishback', 'Rodrigo Santoro', 'Courtney B. Vance', 'Amy Landecker', 'Machine Gun Kelly', 'Tait Fletcher', 'Allen Maldonado', 'Andrene Ward-Hammond']",,,605116,2020-08-14
Squared Love,film,,"['Romance', 'Comedy']",,"['Adrianna Chlebicka', 'Mateusz Banasiuk', 'Mirosław Baka', 'Anna Smołowik', 'Krzysztof Czeczot', 'Wojciech Kalarus', 'Bartłomiej Kotschedoff', 'Agnieszka Żulewska', 'Tomasz Karolak', 'Jacek Knap']",,,787298,2021-02-11
Death to 2020,film,,['Comedy'],,"['Samuel L. Jackson', 'Hugh Grant', 'Lisa Kudrow', 'Kumail Nanjiani', 'Tracey Ullman', 'Samson Kayo', 'Leslie Jones', 'Diane Morgan', 'Cristin Milioti', 'Joe Keery']",,,773655,2020-12-27
If Anything Happens I Love You,film,,"['Drama', 'Animation']",,[],,,713776,2020-03-07
Inception,film,,"['Action', 'Science Fiction', 'Adventure']",,"['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ken Watanabe', 'Tom Hardy', 'Elliot Page', 'Dileep Rao', 'Cillian Murphy', 'Tom Berenger', 'Marion Cotillard', 'Pete Postlethwaite']",,,27205,2010-07-15
How the Grinch Stole Christmas,film,,"['Family', 'Comedy', 'Fantasy']",,"['Jim Carrey', 'Taylor Momsen', 'Jeffrey Tambor', 'Christine Baranski', 'Bill Irwin', 'Molly Shannon', 'Clint Howard', 'Josh Ryan Evans', 'Mindy Sterling', 'Bryce Dallas Howard']",,,8871,2000-11-15
Bee Movie,film,,"['Family', 'Animation', 'Adventure', 'Comedy']",,"['Jerry Seinfeld', 'Renée Zellweger', 'Matthew Broderick', 'Patrick Warburton', 'John Goodman', 'Chris Rock', 'Kathy Bates', 'Barry Levinson', 'Megan Mullally', 'Rip Torn']",,,5559,2007-10-28
The Trial of the Chicago 7,film,,"['Drama', 'History']",,"['Eddie Redmayne', 'Sacha Baron Cohen', 'Joseph Gordon-Levitt', 'Michael Keaton', 'Frank Langella', 'John Carroll Lynch', 'Mark Rylance', 'Alex Sharp', 'Yahya Abdul-Mateen II', 'Jeremy Strong']",,,556984,2020-09-25
Rebecca,film,,"['Mystery', 'Drama', 'Thriller', 'Romance']",,"['Laurence Olivier', 'Joan Fontaine', 'George Sanders', 'Judith Anderson', 'Nigel Bruce', 'Reginald Denny', 'C. Aubrey Smith', 'Gladys Cooper', 'Florence Bates', 'Melville Cooper']",,,223,1940-03-23
"Definitely, Maybe",film,,"['Comedy', 'Romance']",,"['Ryan Reynolds', 'Abigail Breslin', 'Elizabeth Banks', 'Isla Fisher', 'Rachel Weisz', 'Kevin Kline', 'Derek Luke', 'Liane Balaban', 'Annie Parisse', 'Nestor Serrano']",,,8390,2008-02-08
Holidate,film,,"['Comedy', 'Romance']",,"['Emma Roberts', 'Luke Bracey', 'Kristin Chenoweth', 'Frances Fisher', 'Andrew Bachelor', 'Manish Dayal', 'Jessica Capshaw', 'Alex Moffat', 'Cynthy Wu', 'Jake Manley']",,,615665,2020-10-27
The Theory of Everything,film,,"['Drama', 'Romance']",,"['Eddie Redmayne', 'Felicity Jones', 'Charlie Cox', 'Emily Watson', 'Simon McBurney', 'David Thewlis', 'Maxine Peake', 'Harry Lloyd', 'Tom Prior', 'Sophie Perry']",,,266856,2014-11-26
365 Days,film,,"['Romance', 'Drama']",,"['Anna-Maria Sieklucka', 'Michele Morrone', 'Simone Susinna', 'Magdalena Lamparska', 'Otar Saralidze', 'Ewa Kasprzyk', 'Dariusz Jakubowski', 'Ramón Langa', 'Tomasz Mandes', 'Natalia Siwiec']",,,829560,2022-08-19
The Social Dilemma,film,,"['Documentary', 'Drama']",,"['Skyler Gisondo', 'Kara Hayward', 'Vincent Kartheiser', 'Tristan Harris', 'Jaron Lanier', 'Sophia Hammons', 'Catalina Garayoa', 'Barbara Gehring', 'Chris Grundy', 'Vic Alejandro']",,,656690,2020-01-26
Enola Holmes,film,,"['Adventure', 'Mystery', 'Comedy', 'Crime']",,"['Millie Bobby Brown', 'Henry Cavill', 'Sam Claflin', 'Helena Bonham Carter', 'Louis Partridge', 'Adeel Akhtar', 'Fiona Shaw', 'Frances de la Tour', 'Burn Gorman', 'Susan Wokoma']",,,497582,2020-09-23
Pride & Prejudice,film,,"['Family', 'Adventure', 'Animation', 'Action']",,"['Matthew Broderick', 'Neve Campbell', 'Jason Marsden', 'Nathan Lane', 'Ernie Sabella', 'Andy Dick', 'Robert Guillaume', 'James Earl Jones', 'Moira Kelly', 'Suzanne Pleshette']",,,9732,1998-10-24
Before I Fall,film,,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",,"['Zoey Deutch', 'Halston Sage', 'Elena Kampouris', 'Jennifer Beals', 'Logan Miller', 'Cynthy Wu', 'Erica Tremblay', 'Medalion Rahimi', 'Diego Boneta', 'Kian Lawley']",,,397837,2017-03-02
Honey 2,film,,"['Music', 'Comedy', 'Drama']",,"['Kat Graham', 'Randy Wayne', 'Seychelle Gabriel', 'Audrina Patridge', 'Melissa Molinaro', 'Mario López', 'Christopher Martinez', 'Casper Smart', 'Lonette McKee', 'Brandon Molale']",,,63710,2011-06-23
Knock Down The House,film,,['Documentary'],,"['Alexandria Ocasio-Cortez', 'Cori Bush', 'Paula Jean Swearingen', 'Amy Vilela', 'Joe Crowley', 'Nancy Pelosi', 'Ilhan Omar']",,,565312,2019-01-27
The Kissing Booth 2,film,,"['Comedy', 'Romance']",,"['Joey King', 'Jacob Elordi', 'Joel Courtney', 'Molly Ringwald', 'Taylor Zakhar Perez', 'Maisie Richardson-Sellers', 'Meganne Young', 'Stephen Jennings', 'Carson White', 'Bianca Bosch']",,,583083,2020-07-24
The First Purge,film,,"['Horror', 'Action', 'Thriller']",,"['Marisa Tomei', 'Patch Darragh', 'Kristen Solis', ""Y'lan Noel"", 'Christian Robinson', 'Lex Scott Davis', 'Joivan Wade', 'Mugga', 'Luna Lauren Velez', 'Maria Rivera']",,,442249,2018-07-04
Aloha,film,,"['Drama', 'Comedy', 'Romance']",,"['Bradley Cooper', 'Emma Stone', 'Rachel McAdams', 'Bill Murray', 'John Krasinski', 'Danny McBride', 'Alec Baldwin', 'Bill Camp', 'Jaeden Martell', 'Danielle Rose Russell']",,,222936,2015-05-29
13TH,film,,['Documentary'],,"['Jelani Cobb', 'Angela Davis', 'Henry Louis Gates, Jr.', 'Michelle Alexander', 'Cory Booker', 'Marie Gottschalk', 'Michael Hough', 'Gina Clayton', 'David Keene', 'James Kilgore']",,,407806,2016-10-07
